0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
32,33,33,33,33,18,32,35,17,29,17,32,32,33,37,33,37,37,38,37,38,34,38,38,39,18,37,39,39,38,38,39,39,39,39,37,38,39,39,38,38,38,38,38,39,38,39,39,39,39,38,39,39,39,39,38,38,39,36,39,39,39,38,38,36,38,35,16,37,37,37,38,39,39,39,39,39,39,39,38,39,33,38,37,39,37,38,38,38,37,39,39,19,18,14,29,27,36,38,18
32,32,33,33,33,32,30,35,32,35,17,34,37,38,38,38,38,35,38,38,38,38,37,30,38,18,37,37,39,18,18,33,37,38,38,39,39,17,18,32,15,32,36,32,16,33,38,39,34,18,16,33,36,38,38,15,36,14,29,36,36,36,38,38,36,36,30,37,14,30,38,18,37,38,18,37,18,33,14,33,38,16,33,38,39,30,37,35,38,39,39,36,17,30,16,30,38,16,37,38
32,33,33,33,33,33,33,33,33,33,17,32,32,36,36,38,38,37,38,38,38,38,38,38,39,18,37,37,38,33,17,32,36,38,36,38,38,36,38,15,15,32,15,32,38,39,39,39,39,18,16,36,38,38,38,16,38,16,36,37,38,38,38,38,36,37,14,14,14,27,36,34,37,36,39,39,38,17,33,38,35,17,33,33,15,30,38,34,35,39,39,38,17,17,14,30,37,27,38,39
32,32,33,33,33,33,33,33,33,35,17,34,37,37,38,38,38,38,38,20,38,38,39,39,38,37,38,39,39,35,20,37,36,37,39,37,37,39,39,38,38,38,38,38,39,38,39,39,39,37,18,38,38,39,39,32,38,32,37,38,39,36,38,34,29,36,16,16,37,38,36,18,37,37,18,37,18,37,18,31,37,38,19,37,37,37,38,30,36,19,37,38,18,37,39,33,18,38,39,39
32,33,33,33,32,32,32,35,17,29,17,32,37,38,38,38,38,38,38,38,38,38,38,38,39,18,38,38,39,39,36,38,38,38,38,39,33,20,37,37,35,36,38,38,18,20,37,38,39,37,37,38,38,38,38,32,37,39,38,38,38,38,38,38,38,38,14,36,36,38,38,14,36,39,18,37,38,39,39,39,39,39,38,38,38,38,38,38,38,39,39,39,39,39,27,34,38,39,39,39
33,33,33,33,33,33,31,29,29,32,32,37,19,32,37,37,38,38,37,37,38,38,35,36,39,38,39,39,39,38,39,39,39,37,39,38,34,37,17,32,36,32,32,16,37,37,39,37,39,39,39,39,39,39,39,34,38,37,37,39,39,38,38,38,36,38,38,38,39,39,39,33,39,39,39,39,39,39,39,39,39,39,39,38,38,39,38,38,38,39,39,38,39,38,39,39,39,39,39,39
32,32,32,32,32,32,32,35,32,35,35,37,32,36,38,38,37,38,16,38,32,36,38,38,38,16,35,38,17,16,36,36,38,38,38,39,39,39,14,36,14,33,37,32,38,38,39,39,39,39,30,30,36,38,38,15,38,37,38,38,39,38,38,38,36,38,34,36,39,38,37,39,39,38,39,39,39,39,39,39,39,17,37,39,38,36,39,38,39,39,39,39,39,39,39,39,39,39,38,39
32,32,32,32,32,32,32,35,35,16,29,32,15,36,37,37,38,38,38,38,38,38,38,38,39,16,36,39,39,38,32,36,36,38,38,39,39,37,39,38,14,14,36,36,14,36,39,39,39,37,36,37,38,38,38,34,38,14,36,38,38,38,38,38,38,38,14,33,34,38,38,34,34,38,39,39,38,16,37,39,39,39,39,38,13,34,30,34,39,39,39,39,37,38,32,34,38,13,34,25
33,33,33,33,33,33,32,33,35,33,29,34,33,36,37,38,38,38,38,37,19,37,39,39,39,39,39,39,39,39,33,38,39,39,39,39,18,37,39,38,38,38,37,38,37,32,38,39,39,20,38,37,39,39,39,36,39,39,38,38,38,38,38,38,38,38,16,37,37,36,38,34,36,39,39,39,36,38,39,39,39,39,39,38,38,30,14,36,36,39,39,39,19,37,33,38,39,39,39,35
32,33,33,32,33,33,33,33,33,35,35,32,38,38,38,38,38,38,38,38,38,38,37,37,39,39,39,39,39,38,39,39,38,38,39,39,38,39,38,38,38,34,38,37,39,38,39,39,39,39,39,39,39,39,39,38,37,39,39,39,38,38,38,38,36,37,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,38,38,39,38,38,38,38,39,38,39,39,39,39,39,39,39,39
32,32,33,33,32,33,32,33,32,35,17,29,32,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,38,39,39,39,39,39,39,37,39,38,38,38,38,38,39,39,38,39,39,39,39,39,39,39,39,39,38,39,39,39,38,39,38,38,38,36,38,38,39,39,39,37,38,39,39,39,39,39,39,39,39,39,39,39,38,38,39,38,38,38,39,39,39,39,39,39,39,39,39,39,39
33,33,33,33,33,33,32,35,32,33,30,32,34,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,38,38,38,36,36,39,38,39,39,39,39,39,39,39,39,39,38,38,38,38,38,38,38,38,38,36,38,38,38,39,38,38,39,38,39,39,38,38,38,38,38,39,39,39,38,38,39,38,38,38,39,39,39,39,39,39,39,39,39,39,39
32,32,32,32,32,31,16,16,16,29,16,34,32,37,38,37,38,38,38,38,38,38,38,38,39,16,37,39,39,33,14,36,36,38,38,39,39,15,15,32,14,14,32,14,14,29,37,39,39,15,14,33,37,36,38,14,36,14,36,36,36,38,38,38,36,38,14,33,34,38,38,14,34,37,39,39,38,14,37,39,39,39,39,38,13,29,13,29,37,38,39,39,39,39,13,34,36,13,34,15
32,32,32,32,32,32,16,29,16,29,14,29,29,36,37,38,38,38,37,33,17,38,38,37,15,30,37,38,27,36,38,37,39,39,39,39,38,16,33,33,14,29,34,38,35,38,39,37,37,39,38,16,38,34,38,34,34,38,38,38,38,38,38,38,27,34,13,14,26,37,39,39,39,38,15,32,13,32,34,38,39,37,38,38,38,38,12,32,38,38,30,32,37,15,37,38,38,38,38,37
29,32,32,32,32,32,32,30,16,29,29,33,38,36,38,38,38,38,33,36,36,34,36,34,38,16,35,38,39,16,32,36,36,36,38,37,39,15,37,36,14,32,14,36,14,33,38,39,39,15,14,36,36,36,38,15,38,15,36,36,38,38,38,38,36,38,14,30,15,32,32,38,38,39,37,37,39,39,39,39,39,39,39,38,38,39,38,38,38,39,36,39,17,30,27,37,39,39,39,16
32,32,33,33,33,33,29,35,17,32,31,35,14,36,37,38,38,38,38,38,38,38,38,38,39,18,37,38,39,39,18,38,37,38,39,39,38,39,39,38,14,27,34,38,39,38,39,39,39,16,38,39,38,39,39,38,38,38,38,38,38,38,38,38,34,38,25,32,38,34,38,12,32,35,13,32,12,13,26,34,37,34,36,38,38,12,31,33,33,37,37,37,37,37,14,33,37,14,37,37
32,32,32,32,32,32,32,35,16,32,14,35,14,36,38,38,38,38,38,38,38,38,38,38,39,16,37,38,39,38,39,39,38,38,39,39,39,39,15,34,38,38,38,14,38,38,39,39,39,39,39,39,39,39,39,14,31,12,29,34,38,38,38,38,38,38,13,34,38,39,39,39,39,39,39,39,39,39,38,38,14,34,38,38,38,38,38,38,38,38,38,38,38,38,15,34,37,38,38,15
32,32,33,32,32,32,32,33,17,29,17,34,37,38,38,38,38,37,38,38,38,38,38,38,39,18,35,38,39,38,39,39,39,39,39,38,34,39,32,36,37,38,38,15,38,38,39,39,39,39,39,39,39,39,39,38,39,39,33,38,39,38,38,36,29,37,16,36,18,29,36,39,38,39,37,39,39,39,39,18,37,18,30,36,37,38,38,38,38,39,39,38,39,39,18,37,39,39,39,39
32,32,32,32,32,32,32,35,16,29,16,34,37,37,38,38,38,38,16,37,38,38,38,38,39,16,38,39,17,16,16,33,37,38,39,39,39,15,37,36,14,36,36,38,14,37,38,39,39,15,14,14,32,29,36,14,37,15,29,36,37,38,38,38,36,38,38,38,16,36,38,14,29,36,39,39,39,39,39,39,39,16,37,36,38,38,14,29,34,39,38,37,39,39,39,39,39,16,38,16
32,33,33,34,33,34,32,35,17,32,29,32,36,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,34,14,33,37,38,38,39,38,37,39,38,31,35,38,35,38,39,39,39,39,15,27,35,38,38,38,15,37,38,37,38,38,38,38,38,38,38,12,12,25,31,37,13,36,38,38,38,38,14,37,15,34,15,26,35,13,26,36,38,37,37,37,37,37,14,14,26,37,14,37,14
32,33,33,32,32,33,32,35,17,29,29,34,37,37,38,38,38,38,38,38,38,38,39,38,39,20,37,38,20,37,20,37,37,39,39,39,39,34,18,36,32,36,38,15,16,33,38,39,39,36,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,14,33,19,33,38,39,39,39,39,39,19,19,33,38,39,39,39,38,14,14,14,29,34,38,39,39,17,17,17,30,37,27,38,17
32,32,33,33,32,33,32,33,33,35,17,34,37,38,38,38,38,38,20,37,38,38,39,39,38,18,37,39,39,38,17,37,39,38,39,39,39,38,34,36,17,15,32,32,37,39,37,39,38,33,38,37,39,39,39,34,39,38,39,39,39,38,38,38,36,38,16,16,31,37,37,18,33,37,39,39,39,36,18,38,38,38,14,29,14,14,30,18,30,19,33,37,14,37,18,18,18,33,37,19
32,32,32,32,32,32,30,32,35,31,30,37,16,36,36,15,38,38,38,38,38,34,34,37,39,37,39,39,39,37,34,39,37,38,39,39,16,33,32,14,32,32,14,32,38,38,39,37,37,39,39,37,15,36,36,29,29,32,38,39,38,36,36,34,36,36,36,39,39,39,38,17,37,35,38,39,39,39,39,39,39,39,36,30,30,38,38,36,38,16,17,17,17,37,16,33,37,39,39,37
32,32,29,32,32,32,16,16,29,32,29,16,32,36,37,37,38,38,38,38,36,36,34,36,39,37,39,39,39,39,39,37,37,39,39,16,37,37,37,34,32,34,36,14,37,37,37,39,39,39,16,37,38,39,39,38,39,39,38,38,38,38,38,34,29,36,29,36,38,39,39,39,39,37,38,35,37,39,39,39,39,39,39,38,38,14,36,34,36,38,36,30,38,39,39,36,39,37,39,39
32,33,33,32,32,32,33,33,33,33,17,32,36,38,38,37,38,38,20,37,38,37,39,39,39,18,38,39,20,20,17,33,36,37,38,39,38,18,18,32,17,32,36,32,18,37,38,39,39,18,16,16,32,36,37,34,38,16,36,36,36,38,38,38,38,38,38,38,39,39,39,19,37,37,39,39,39,18,18,33,37,39,38,38,14,36,14,36,39,39,39,39,17,38,39,39,39,17,37,39
33,33,33,33,32,32,32,35,35,17,14,29,36,36,38,38,38,38,38,37,38,38,38,38,39,18,37,38,38,18,37,38,39,39,39,39,38,39,39,38,34,38,38,38,38,38,39,39,37,39,16,30,38,39,37,14,37,16,30,37,38,39,38,38,38,38,13,12,27,34,38,13,34,39,15,27,14,34,38,14,34,38,39,38,38,39,38,38,38,38,38,38,38,15,24,34,37,15,34,37
32,32,32,33,33,30,32,33,33,35,17,33,33,32,36,19,37,38,19,33,38,34,37,38,39,18,38,39,20,17,17,33,38,37,38,39,39,17,17,32,15,32,37,16,18,33,37,37,36,20,33,15,36,31,36,15,18,18,18,33,38,38,38,38,38,31,29,15,33,38,14,14,30,36,37,38,15,18,33,37,39,39,38,37,14,30,36,35,39,39,37,39,39,16,16,33,38,16,33,17
32,32,32,32,32,30,16,29,16,29,16,33,38,37,37,38,38,38,18,18,38,33,38,39,38,38,39,39,37,37,15,32,36,36,37,39,37,34,37,36,36,36,38,38,37,39,39,34,39,33,36,36,32,30,36,15,15,33,36,36,38,38,38,38,36,36,14,14,14,27,27,36,37,34,39,38,37,30,38,14,37,38,31,34,34,38,14,33,34,37,35,35,37,39,15,37,38,39,39,33
33,34,34,34,34,33,33,31,33,33,17,32,38,38,38,38,38,38,38,38,38,38,37,38,39,39,39,39,39,20,38,39,39,39,39,39,39,39,39,38,17,32,37,38,39,38,39,39,39,39,20,35,38,37,39,16,37,17,36,36,38,38,38,38,38,38,38,38,18,37,39,39,39,39,18,38,39,39,39,14,37,17,33,38,39,39,39,38,38,39,39,39,19,37,38,39,39,39,39,19
32,32,32,32,32,32,16,29,31,16,16,33,33,32,15,15,32,37,38,16,36,32,32,16,33,33,38,35,38,37,33,38,33,37,38,16,33,15,32,14,37,37,39,37,39,36,38,37,39,37,37,39,37,38,38,37,39,39,16,36,38,29,29,29,36,36,38,34,39,39,36,38,33,38,39,37,36,30,37,38,33,38,36,14,36,39,37,14,36,38,17,33,35,27,38,39,35,38,39,37
33,33,33,33,33,33,33,33,33,33,32,34,19,36,36,37,38,38,37,38,38,38,38,38,39,39,39,39,39,36,39,39,39,39,39,39,39,39,37,36,38,38,38,15,37,38,39,39,39,39,38,37,39,39,39,17,37,35,18,37,38,38,38,38,37,38,16,16,33,37,37,18,38,38,39,39,39,39,34,18,37,38,39,38,38,39,38,38,38,39,39,39,33,19,18,33,38,39,39,39
29,32,33,33,33,31,32,35,35,33,17,34,37,36,38,37,38,38,38,38,34,37,37,38,39,37,39,39,38,38,20,37,39,39,39,39,39,39,39,36,38,38,36,16,38,39,39,39,39,39,33,35,39,38,37,36,36,37,38,38,38,38,38,38,36,36,14,30,36,36,37,38,38,39,35,36,38,14,36,38,39,39,36,38,38,38,34,35,38,39,39,37,39,39,17,30,37,17,37,35
16,29,32,32,32,32,32,35,35,35,16,34,16,36,36,37,38,38,16,32,36,36,36,38,39,39,39,39,39,16,14,36,36,32,36,37,39,39,39,38,38,38,38,38,39,38,39,39,38,38,14,36,36,36,36,15,38,39,38,38,38,38,38,38,36,38,14,30,38,38,38,39,38,39,36,16,17,33,36,38,39,33,38,37,38,34,30,37,39,39,39,39,39,39,15,37,37,38,14,15
32,32,33,32,32,32,32,33,17,32,32,35,36,38,38,38,38,37,38,38,38,38,38,38,39,39,39,39,39,39,39,39,39,38,39,39,39,39,39,38,27,34,37,35,39,38,39,39,39,39,39,38,39,39,38,38,38,38,38,38,38,38,38,37,32,34,37,38,38,38,38,39,38,39,25,38,39,38,38,38,38,38,38,38,38,36,38,35,38,38,37,37,38,38,38,38,38,38,38,38
33,33,33,33,33,33,32,35,35,35,14,29,36,36,38,38,38,38,38,34,38,38,39,38,39,34,38,39,39,30,37,39,39,38,39,39,39,38,39,38,38,38,38,38,39,39,39,39,39,39,15,38,39,39,39,33,38,39,38,38,38,38,38,38,38,38,38,38,38,38,39,15,35,36,12,34,35,38,38,13,34,36,38,38,38,38,30,35,38,38,37,37,14,37,13,32,37,37,37,14
32,33,33,33,33,33,33,35,33,35,17,33,37,36,38,38,38,38,20,37,38,38,38,39,39,18,37,39,20,38,39,38,39,39,39,39,39,39,39,38,32,36,38,38,39,39,39,39,39,39,39,20,33,37,38,16,37,39,38,38,38,38,38,38,36,38,36,16,33,38,38,39,39,39,37,19,38,19,37,38,39,39,39,38,14,37,38,38,38,39,39,39,39,33,30,37,39,39,39,18
32,32,33,32,33,33,33,35,33,35,35,37,38,38,38,38,38,19,19,19,37,38,39,39,39,39,39,39,39,18,17,37,38,38,39,39,37,39,39,38,38,38,38,38,38,38,39,39,39,18,18,33,38,39,39,39,39,38,16,37,38,38,16,30,37,38,33,36,34,37,36,14,36,38,18,37,37,39,39,39,39,39,39,38,38,38,14,36,36,39,37,30,19,37,15,30,38,37,39,38
32,32,32,32,32,32,32,35,16,35,29,34,38,38,38,38,38,38,18,16,38,38,39,39,39,39,39,39,17,16,33,38,39,39,39,39,39,15,14,32,36,38,39,15,15,33,37,39,39,39,16,14,33,37,37,32,39,15,16,33,38,38,38,38,38,38,14,29,14,29,36,38,38,39,39,39,39,39,39,16,37,38,39,38,38,39,14,36,36,39,38,39,17,16,27,37,39,39,39,16
33,33,33,33,33,33,32,30,35,33,35,35,37,38,38,38,38,38,38,38,38,38,39,37,38,39,39,39,39,39,39,39,37,39,39,38,39,38,39,38,38,36,38,38,39,39,39,39,39,39,39,39,39,39,39,37,39,39,39,38,39,37,38,38,36,36,37,36,39,38,38,39,39,37,39,39,39,39,38,39,39,39,39,39,39,38,39,38,38,37,37,38,39,39,39,39,39,39,39,39
29,32,32,32,33,33,18,32,35,35,31,35,38,38,38,38,37,33,38,38,37,38,37,34,39,39,39,39,39,39,39,39,39,38,39,39,39,38,38,38,38,38,38,36,39,39,39,38,38,39,39,39,39,39,37,38,38,39,39,39,38,36,37,37,36,36,38,36,38,38,38,39,39,37,39,38,39,39,39,38,39,39,39,37,39,37,37,39,39,39,37,37,37,39,39,39,39,39,39,39
33,33,34,34,32,33,32,35,33,33,30,37,38,38,38,38,38,37,38,38,38,38,38,38,39,33,38,39,39,20,18,33,36,38,39,38,34,36,38,38,15,32,36,38,39,16,36,38,37,16,16,33,36,36,38,16,37,16,14,36,36,38,38,38,37,38,38,30,37,38,36,14,30,34,30,35,38,38,38,14,38,38,39,38,38,39,38,38,38,39,39,39,39,15,35,38,38,38,38,16
32,32,32,31,32,32,32,35,35,35,32,34,16,36,36,38,38,37,16,38,34,36,15,36,38,16,37,38,33,38,16,33,38,39,39,39,16,37,38,36,38,38,38,38,39,14,16,33,38,16,38,37,39,39,39,36,39,33,38,37,38,38,38,38,36,38,30,36,14,30,37,17,37,38,39,37,37,39,39,14,37,15,33,38,39,39,39,38,38,39,39,39,39,39,39,39,39,39,39,39
32,32,32,31,32,32,29,35,35,35,32,16,33,36,36,37,34,38,16,15,36,34,37,38,38,38,37,38,39,38,39,38,37,37,37,37,33,15,32,36,14,32,36,14,38,38,38,39,38,16,36,37,33,38,38,38,38,36,36,36,36,36,36,36,36,36,29,36,36,36,38,38,34,38,37,39,39,39,38,30,34,30,33,34,38,14,14,27,27,30,38,39,39,39,30,34,36,38,39,16
33,33,34,34,34,34,33,33,34,33,32,37,37,38,38,38,38,38,20,38,38,38,39,39,39,39,39,39,20,35,33,38,39,39,39,39,18,18,33,36,36,37,38,38,18,16,37,38,39,20,37,18,33,37,39,39,39,39,38,38,38,38,30,36,36,38,38,38,18,36,37,16,36,38,39,39,39,39,32,38,38,39,39,38,38,38,14,36,36,39,39,39,17,37,39,39,39,17,37,17
32,32,32,31,32,32,16,16,16,15,29,32,14,30,32,37,37,33,33,38,38,38,34,34,39,39,39,39,39,39,38,38,38,39,39,39,37,37,39,38,38,38,38,38,39,38,39,39,37,39,39,39,39,39,39,38,39,38,39,37,39,38,38,34,29,34,12,27,27,32,39,39,39,37,38,39,38,38,39,13,34,39,39,39,39,25,38,38,38,38,38,37,38,38,13,36,37,38,38,15
33,33,34,34,33,34,33,33,34,34,32,37,37,36,38,38,38,38,38,38,38,38,39,36,39,39,39,39,39,39,39,39,39,38,39,39,39,39,38,38,38,38,38,39,39,38,39,39,39,39,39,38,38,39,39,38,37,38,37,38,38,38,38,38,29,36,38,36,38,38,36,39,39,39,39,39,39,39,39,39,38,39,38,38,35,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39
32,32,32,32,32,32,32,35,16,32,35,37,38,38,38,38,38,38,37,36,15,36,39,38,38,16,37,38,16,15,32,37,37,39,39,39,39,39,32,36,14,27,34,14,37,38,38,39,39,16,16,16,33,37,38,14,33,34,38,38,38,38,38,38,12,31,12,13,28,34,34,39,39,39,15,34,39,14,15,27,38,38,39,34,13,26,36,38,38,38,38,38,38,15,15,26,37,14,34,37
32,32,33,33,33,33,32,35,17,29,17,33,33,36,38,38,38,37,38,38,38,38,38,38,39,38,39,38,39,39,17,36,34,37,38,39,36,36,38,38,38,38,38,38,39,16,36,37,38,32,36,38,38,38,38,16,37,39,38,38,38,38,38,38,36,36,14,29,36,38,38,14,35,38,17,32,35,38,38,35,39,39,39,38,38,38,38,38,38,39,39,39,39,39,39,39,39,39,39,39
32,33,33,33,33,33,32,31,35,33,17,34,33,36,38,38,38,38,33,33,38,38,38,38,39,37,39,39,39,38,18,37,37,39,39,38,39,32,34,36,36,38,38,15,16,33,38,39,39,35,38,39,39,39,39,17,37,39,39,39,39,38,38,38,37,38,38,36,18,37,38,19,37,38,39,39,39,16,37,18,37,37,14,36,38,14,37,14,14,18,37,38,37,37,39,34,30,38,39,39
29,29,32,32,29,16,29,32,16,16,16,29,16,15,32,36,38,37,16,18,37,38,38,33,36,38,38,38,17,17,15,33,36,32,36,37,37,39,37,36,36,38,14,36,36,37,39,39,39,15,14,14,32,32,36,14,36,14,36,36,38,14,29,36,36,38,36,14,33,14,30,15,30,37,39,39,16,37,38,39,39,37,39,37,38,14,36,34,34,39,39,17,16,17,33,38,39,39,39,39
33,33,33,33,33,33,33,35,33,33,35,34,37,36,38,38,38,38,33,19,32,36,37,38,39,18,38,38,20,18,17,32,36,36,38,37,39,18,37,36,15,32,36,38,33,38,39,39,39,18,16,15,33,36,15,15,36,14,36,36,38,38,38,38,36,38,14,14,29,33,34,14,33,34,27,35,38,39,39,16,37,16,30,30,35,30,38,34,12,27,37,39,15,37,13,13,13,14,27,15
32,33,33,33,32,32,32,35,35,35,17,34,36,37,38,38,38,37,38,38,38,38,32,37,39,39,39,39,39,20,20,33,37,38,39,38,39,37,38,38,32,36,38,38,39,39,38,39,39,18,16,33,37,38,38,34,38,36,38,38,38,38,38,38,36,38,30,36,14,36,37,35,37,39,39,39,39,39,39,39,36,39,39,38,38,39,38,38,38,38,38,39,37,38,14,35,38,39,39,16
32,33,33,33,33,32,30,35,17,29,17,32,37,37,38,38,38,38,38,38,38,38,38,38,38,18,35,38,39,18,17,32,32,36,17,35,38,20,18,32,15,32,36,15,33,38,15,15,15,15,29,15,29,14,14,29,14,14,14,14,29,16,14,14,29,14,14,14,14,33,14,36,15,33,37,17,37,17,37,17,33,17,17,30,34,14,30,14,27,17,30,38,16,37,14,14,15,30,37,39
32,32,33,32,32,32,32,18,29,17,17,33,33,17,36,38,37,37,38,33,37,34,32,36,37,38,38,37,39,39,20,37,37,37,38,39,18,38,39,36,15,32,36,36,37,38,39,39,39,18,32,36,36,36,38,36,38,38,38,38,38,36,36,36,36,30,14,14,15,30,36,37,37,34,38,14,36,35,34,37,37,39,38,37,38,39,38,38,38,37,38,38,39,39,39,39,39,39,39,39
32,32,32,32,32,32,32,16,29,15,14,29,29,29,36,38,38,33,33,33,38,38,38,38,39,37,39,39,38,39,14,29,34,38,38,38,39,33,38,34,38,34,31,32,15,30,37,15,37,15,34,37,38,34,34,34,34,38,38,34,38,38,38,38,38,38,32,36,38,38,36,38,38,38,38,33,13,32,12,32,37,37,36,38,38,12,31,31,31,37,37,37,37,37,33,37,37,14,33,14
32,33,33,33,32,32,32,18,32,35,35,32,37,38,34,38,38,38,38,38,38,38,38,38,39,37,39,39,39,39,33,37,39,39,39,39,18,38,39,38,38,38,38,38,39,38,39,39,39,37,39,39,39,39,39,30,36,39,38,38,39,38,38,38,36,38,16,36,38,39,39,37,39,36,39,33,39,39,37,39,39,39,39,38,38,39,38,38,38,39,39,38,39,39,39,39,38,39,39,37
32,32,33,32,33,33,29,32,29,29,29,33,37,37,38,38,37,37,19,32,17,36,36,36,37,20,35,36,38,39,36,37,37,37,39,39,37,33,38,38,34,36,38,34,20,20,35,37,38,37,37,39,39,39,39,38,38,34,36,36,38,38,38,38,38,38,38,32,38,37,39,39,39,39,38,39,39,38,39,14,37,30,15,37,38,33,38,15,14,27,33,37,14,37,38,16,16,33,38,37
29,32,32,32,32,32,32,33,30,35,35,32,37,36,38,38,38,38,38,38,38,38,38,38,39,37,37,39,38,35,17,36,37,38,38,39,37,32,37,36,15,36,37,36,39,39,39,39,38,37,35,37,38,34,38,31,37,34,36,38,38,38,38,38,36,37,38,34,36,37,30,30,30,34,38,35,34,37,38,38,39,39,38,37,38,39,38,38,38,37,37,37,16,27,37,39,39,39,39,33
32,32,33,33,33,31,32,33,17,29,14,29,36,38,38,38,38,38,38,38,38,38,37,36,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,38,37,38,38,38,39,38,39,39,39,39,39,39,39,39,15,37,37,39,39,39,39,38,38,38,37,37,13,27,35,38,39,39,39,38,39,39,39,39,39,39,39,33,38,38,38,39,31,35,38,38,38,38,38,38,15,34,37,15,37,15
29,32,32,32,32,32,16,31,29,32,16,33,16,32,36,37,38,33,34,37,34,34,37,36,39,37,38,37,39,39,39,39,38,39,39,38,38,39,39,36,14,36,38,38,38,37,39,39,37,39,38,39,38,39,39,38,36,36,36,38,36,38,38,38,36,38,38,34,38,38,38,39,38,38,39,38,38,38,38,38,39,39,39,38,38,30,37,34,38,38,37,39,39,39,39,39,38,39,39,39
33,33,33,33,32,32,32,35,35,29,14,32,36,36,38,37,37,33,38,38,38,38,38,38,39,39,39,39,39,38,39,39,38,39,39,38,39,39,39,38,38,38,38,38,39,38,39,39,39,39,37,37,38,39,39,34,37,34,35,38,38,38,38,38,31,35,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,37,37,37,37,37,37,37,37,37,37,37,37,37
32,32,32,32,32,32,32,35,32,35,35,32,16,37,37,38,38,38,38,15,38,38,38,38,39,39,39,39,39,33,35,38,37,39,39,39,39,39,39,38,34,38,38,38,39,39,39,39,38,16,31,37,39,39,39,14,36,14,36,36,38,38,38,38,36,38,14,27,36,36,38,38,38,38,16,34,14,14,14,14,30,30,37,33,37,38,37,34,14,16,37,38,35,39,39,34,16,37,39,16
32,32,32,32,33,32,30,18,17,17,29,29,29,36,36,38,37,33,18,18,33,34,38,37,39,39,39,39,34,18,36,38,39,38,34,38,37,15,33,27,34,34,38,31,27,37,37,37,37,27,33,38,37,38,39,14,29,14,27,35,38,38,38,38,31,34,38,13,15,25,34,34,38,39,38,39,39,39,39,33,39,37,13,32,35,12,32,12,12,26,37,38,36,37,38,37,15,26,37,33
32,32,32,16,32,16,29,29,16,29,16,29,16,36,37,38,38,37,37,18,37,38,37,38,39,39,33,38,37,34,15,15,32,15,37,35,33,33,38,36,36,36,36,38,39,39,37,36,15,15,33,38,36,39,38,37,39,16,33,37,39,38,38,38,38,38,14,36,14,30,34,17,33,17,37,38,36,38,37,15,15,38,36,38,38,39,14,29,36,37,39,39,39,37,15,30,38,39,39,39
32,33,33,33,32,32,18,30,35,33,17,29,32,36,38,37,38,38,38,38,38,38,32,32,37,18,35,38,38,39,34,37,37,37,37,37,37,37,16,36,36,34,38,15,38,38,39,39,17,37,37,39,39,39,38,38,39,38,38,39,39,38,38,38,36,38,14,17,30,38,38,35,38,39,38,33,39,39,39,39,39,18,35,38,39,39,39,38,38,38,39,38,33,37,34,38,39,39,39,39
32,32,32,32,32,31,32,35,16,32,16,29,32,36,37,38,38,16,33,37,38,38,38,38,39,16,37,38,17,37,16,37,38,37,39,39,38,16,33,36,14,36,38,38,14,37,39,39,39,16,35,16,33,38,39,37,37,39,38,38,38,38,38,38,38,38,38,14,15,30,36,39,38,39,16,36,36,38,14,36,39,39,39,36,38,39,14,33,34,39,39,39,17,16,37,38,39,33,39,39
32,32,33,33,32,32,32,35,33,34,35,37,38,38,38,38,38,20,37,38,38,38,38,38,39,18,37,39,20,38,39,39,38,38,39,38,39,17,37,36,36,38,38,38,16,37,39,39,39,39,39,33,38,38,39,15,36,38,38,38,38,38,38,38,36,38,14,14,29,36,30,14,30,38,39,38,38,38,38,14,37,38,39,38,38,39,14,29,34,39,39,39,39,15,15,30,38,39,39,16
33,33,33,32,33,33,32,31,35,30,29,34,38,36,38,38,38,38,19,37,38,38,38,38,39,18,38,39,20,20,33,38,37,39,39,37,39,18,38,36,34,34,34,38,20,35,38,39,37,38,20,20,33,37,38,15,36,36,36,36,38,38,38,38,36,36,37,38,39,39,39,19,33,35,39,18,38,39,39,39,39,39,36,38,38,39,30,35,38,37,39,39,38,39,38,39,39,39,39,38
33,33,33,33,33,33,18,35,31,29,29,34,37,37,37,33,33,33,33,19,37,36,37,38,39,39,39,39,39,38,18,36,38,39,39,39,37,17,37,34,15,36,36,36,16,37,38,39,39,37,39,39,39,38,39,34,38,38,39,38,39,38,38,38,36,38,32,36,16,30,36,38,38,38,18,37,38,39,39,34,38,18,30,36,38,30,37,14,36,19,38,39,19,38,39,39,19,38,39,39
